v,vw,o,c,h,l,t,n
10575,137.0037,136.96,137.06,137.09,136.94,1674051540000,160
3635,137.0292,137.05,137.02,137.05,137.02,1674051600000,92
4876,137.0512,137.02,137.09,137.09,137.02,1674051660000,78
2884,137.0762,137.09,137.08,137.1,137.06,1674051720000,71
20008,137.0579,137.1,137.0337,137.1,137.0337,1674051780000,213
13261,137.1096,137.05,137.17,137.17,137.04,1674051840000,258
21710,137.0551,137.09,137.04,137.139,137,1674051900000,256
9584,137.0793,137.05,137.1395,137.1395,137.04,1674051960000,144
32857,137.0089,137.06,136.99,137.11,136.88,1674052020000,336
49504,136.8932,136.91,136.83,137.04,136.79,1674052080000,399
17622,136.8697,136.9,136.82,136.94,136.82,1674052140000,156
1042978,136.8909,136.815,137.02,137.07,136.815,1674052200000,10331
447110,137.1242,137.0207,137.2101,137.31,136.9,1674052260000,9565
393508,137.1602,137.2363,136.935,137.4,136.92,1674052320000,9306
314010,137.2403,136.91,137.2099,137.39,136.91,1674052380000,7206
412149,137.2485,137.195,137.315,137.42,137.11,1674052440000,2984
539718,137.3923,137.3015,137.52,137.57,137.18,1674052500000,3885
405519,137.4691,137.52,137.31,137.59,137.29,1674052560000,3111
468564,136.9497,137.32,136.83,137.3201,136.68,1674052620000,4191
272086,136.9847,136.82,136.89,137.09,136.82,1674052680000,2310
240951,137.0498,136.8899,137.13,137.2,136.845,1674052740000,2033
396266,137.2813,137.1614,137.231,137.46,137.1611,1674052800000,3130
218379,137.2844,137.29,137.35,137.3591,137.23,1674052860000,1913
280337,137.3923,137.35,137.445,137.51,137.23,1674052920000,2453
310444,137.4592,137.45,137.355,137.56,137.35,1674052980000,2609
399690,137.1403,137.3516,137.1828,137.3563,136.94,1674053040000,3920
368508,137.2223,137.17,137.19,137.46,137,1674053100000,3794
213219,137.2015,137.2,137.1366,137.28,137.12,1674053160000,2109
173355,137.2561,137.14,137.2861,137.33,137.135,1674053220000,1770
226104,137.3297,137.28,137.43,137.4399,137.18,1674053280000,2020
322705,137.4891,137.425,137.55,137.6,137.37,1674053340000,2762
388394,137.63,137.555,137.71,137.73,137.53,1674053400000,3454
284164,137.7488,137.7075,137.77,137.83,137.66,1674053460000,2743
255135,137.6398,137.78,137.575,137.79,137.5101,1674053520000,2493
263923,137.5581,137.58,137.595,137.63,137.44,1674053580000,2012
275205,137.5721,137.6,137.55,137.63,137.53,1674053640000,2224
305824,137.4924,137.5585,137.55,137.575,137.41,1674053700000,2405
231028,137.5012,137.5586,137.5364,137.58,137.41,1674053760000,1956
288539,137.6725,137.54,137.78,137.8,137.52,1674053820000,2577
398907,137.8847,137.78,137.96,138,137.78,1674053880000,3452
289248,137.9696,137.96,137.98,137.99,137.92,1674053940000,2338
801052,138.1185,137.98,138.15,138.26,137.975,1674054000000,6812
267734,138.1333,138.15,138.2201,138.24,138.02,1674054060000,2189
167359,138.1586,138.224,138.14,138.25,138.06,1674054120000,1549
271553,138.1777,138.15,138.1599,138.27,138.1,1674054180000,2251
350403,138.3042,138.1519,138.3593,138.38,138.1099,1674054240000,3226
488713,138.4634,138.37,138.49,138.53,138.369,1674054300000,3824
294689,138.5058,138.4988,138.414,138.61,138.37,1674054360000,2793
334288,138.2563,138.4199,138.14,138.44,138.08,1674054420000,2721
298271,138.1491,138.142,138.2,138.23,138.05,1674054480000,2295
280931,138.0559,138.21,137.99,138.245,137.95,1674054540000,2682
247601,138.0006,137.9996,138.03,138.08,137.93,1674054600000,2350
251784,137.8768,138.03,137.805,138.03,137.785,1674054660000,2395
169117,137.85,137.805,137.91,137.9451,137.8002,1674054720000,1498
159249,137.8885,137.9,137.87,137.95,137.83,1674054780000,1541
267407,137.733,137.88,137.77,137.89,137.62,1674054840000,2242
237694,137.8551,137.7765,137.94,137.949,137.71,1674054900000,1896
164950,137.8681,137.94,137.82,137.945,137.805,1674054960000,1579
127588,137.8633,137.8276,137.84,137.92,137.8,1674055020000,1342
338495,137.6101,137.8407,137.4247,137.841,137.4,1674055080000,2697
331418,137.3487,137.41,137.4503,137.46,137.21,1674055140000,2974
192988,137.5433,137.46,137.5728,137.62,137.46,1674055200000,2086
145252,137.5895,137.5701,137.59,137.64,137.55,1674055260000,1524
223460,137.6916,137.595,137.69,137.82,137.52,1674055320000,2135
157222,137.6832,137.725,137.7084,137.745,137.64,1674055380000,1344
227829,137.8356,137.705,137.9099,137.96,137.6701,1674055440000,1740
188510,137.9342,137.9099,137.945,137.99,137.89,1674055500000,1627
127848,137.8902,137.95,137.91,137.98,137.81,1674055560000,1419
130962,137.9475,137.9181,137.93,137.9999,137.9,1674055620000,1514
143554,137.958,137.9388,138,138.01,137.905,1674055680000,1668
209736,137.9956,137.985,137.9819,138.0789,137.88,1674055740000,1680
142331,137.8773,137.99,137.78,138,137.77,1674055800000,1416
164091,137.775,137.78,137.78,137.86,137.68,1674055860000,1412
110642,137.7655,137.78,137.7648,137.82,137.71,1674055920000,1096
193396,137.6906,137.77,137.562,137.79,137.55,1674055980000,2190
126169,137.714,137.57,137.75,137.79,137.57,1674056040000,1283
129073,137.702,137.75,137.68,137.805,137.57,1674056100000,1255
82347,137.6975,137.685,137.6798,137.76,137.62,1674056160000,979
148993,137.5714,137.67,137.4801,137.69,137.46,1674056220000,1410
228309,137.401,137.49,137.275,137.5201,137.255,1674056280000,1861
202759,137.2391,137.28,137.275,137.305,137.14,1674056340000,1796
292800,137.2779,137.28,137.3871,137.42,137.11,1674056400000,2604
151195,137.2902,137.39,137.2624,137.39,137.2279,1674056460000,1531
190757,137.1981,137.27,137.18,137.31,137.0801,1674056520000,1583
281674,137.037,137.1753,137.02,137.1753,136.99,1674056580000,2610
237092,136.9109,137.01,136.9011,137.02,136.83,1674056640000,1925
185331,137.0119,136.9,137.07,137.08,136.8815,1674056700000,1741
144857,136.9942,137.0789,136.8687,137.1081,136.85,1674056760000,1683
145329,136.8641,136.86,136.8778,136.949,136.81,1674056820000,1373
153654,136.9388,136.8799,136.98,137.03,136.83,1674056880000,1641
149089,136.978,136.975,136.92,137.02,136.915,1674056940000,1434
194517,136.7399,136.91,136.61,136.92,136.6,1674057000000,2242
155116,136.7112,136.61,136.8373,136.89,136.55,1674057060000,1690
144916,136.8767,136.84,136.9,136.94,136.8,1674057120000,1357
141423,136.928,136.905,136.975,136.9999,136.86,1674057180000,1217
122152,136.9121,136.975,136.84,137.02,136.84,1674057240000,1255
160823,136.764,136.84,136.67,136.8498,136.63,1674057300000,1716
159134,136.6494,136.66,136.6885,136.7182,136.5811,1674057360000,1477
162850,136.8214,136.685,136.9301,136.99,136.652,1674057420000,1466
189532,137.0023,136.94,137.058,137.07,136.92,1674057480000,1736
111871,137.0451,137.06,137.055,137.07,137.01,1674057540000,1117
137327,137.0899,137.05,137.2058,137.21,137.01,1674057600000,1521
217134,137.2753,137.2019,137.2728,137.3699,137.1801,1674057660000,2110
115307,137.2003,137.27,137.225,137.27,137.1538,1674057720000,1147
99106,137.2218,137.2381,137.175,137.27,137.17,1674057780000,995
149491,137.0926,137.175,137.12,137.18,137.0109,1674057840000,1381
112675,137.1006,137.12,137.135,137.17,137.0222,1674057900000,990
185864,136.974,137.15,136.8199,137.19,136.8101,1674057960000,1774
233425,136.7867,136.828,136.75,136.89,136.7101,1674058020000,1982
106234,136.7339,136.745,136.75,136.7999,136.6688,1674058080000,994
101916,136.7631,136.74,136.816,136.845,136.66,1674058140000,1146
165818,136.7562,136.82,136.74,136.8599,136.64,1674058200000,1602
142554,136.7077,136.73,136.67,136.76,136.63,1674058260000,1342
103532,136.7056,136.67,136.76,136.7763,136.6301,1674058320000,1147
143834,136.8717,136.76,136.915,136.97,136.76,1674058380000,1495
129606,136.9358,136.9199,136.94,136.98,136.895,1674058440000,1270
177260,136.8669,136.94,136.82,136.96,136.7501,1674058500000,1573
134922,136.9162,136.83,136.96,136.98,136.82,1674058560000,1396
116729,136.8611,136.955,136.815,136.9591,136.8089,1674058620000,1122
117130,136.7886,136.8115,136.78,136.8599,136.72,1674058680000,1170
132804,136.7422,136.77,136.78,136.8,136.68,1674058740000,1193
174788,136.6594,136.775,136.62,136.78,136.56,1674058800000,1738
194717,136.5277,136.62,136.54,136.62,136.4702,1674058860000,2103
140327,136.502,136.5325,136.54,136.54,136.48,1674058920000,1672
99599,136.5296,136.55,136.4911,136.57,136.48,1674058980000,1019
108832,136.5308,136.495,136.5583,136.59,136.47,1674059040000,1134
208187,136.4929,136.56,136.5582,136.6,136.4,1674059100000,1811
304667,136.7127,136.57,136.85,136.85,136.5586,1674059160000,2382
161937,136.8577,136.84,136.8409,136.92,136.79,1674059220000,1518
123107,136.7595,136.84,136.671,136.85,136.67,1674059280000,1123
104283,136.6881,136.69,136.68,136.7453,136.66,1674059340000,904
174514,136.5793,136.68,136.56,136.68,136.51,1674059400000,1517
215722,136.6232,136.5489,136.555,136.73,136.52,1674059460000,1826
275626,136.4021,136.56,136.3737,136.57,136.26,1674059520000,2454
202385,136.3484,136.38,136.375,136.44,136.26,1674059580000,1658
161948,136.4034,136.375,136.39,136.45,136.36,1674059640000,1273
134184,136.3601,136.3901,136.392,136.42,136.31,1674059700000,1418
101131,136.4029,136.38,136.4469,136.45,136.33,1674059760000,1062
175215,136.307,136.44,136.28,136.47,136.2,1674059820000,1728
108253,136.2276,136.2818,136.15,136.31,136.13,1674059880000,1209
125590,136.1416,136.14,136.1372,136.175,136.12,1674059940000,1015
144034,136.1243,136.13,136.1317,136.18,136.09,1674060000000,1122
114086,136.1684,136.13,136.13,136.235,136.11,1674060060000,1074
119126,136.0551,136.135,136.03,136.135,136.01,1674060120000,1205
231394,135.9797,136.03,135.97,136.04,135.91,1674060180000,3130
96473,135.9619,135.96,135.98,136,135.9245,1674060240000,1118
193547,135.9931,135.9699,135.895,136.11,135.87,1674060300000,1696
157723,135.8604,135.885,135.88,135.9288,135.81,1674060360000,1475
102305,135.9342,135.88,135.95,135.99,135.86,1674060420000,1030
125339,136.0345,135.9587,136.03,136.1,135.95,1674060480000,1208
119830,136.1092,136.045,136.1639,136.21,136.03,1674060540000,1116
119963,136.1261,136.1689,136.0781,136.17,136.06,1674060600000,1022
135403,135.9878,136.08,135.9401,136.09,135.9,1674060660000,1092
101871,135.9009,135.94,135.895,135.9899,135.8528,1674060720000,1204
87691,135.8625,135.895,135.86,135.93,135.8,1674060780000,844
128526,135.9075,135.865,135.95,135.96,135.84,1674060840000,955
130406,136.0016,135.9509,135.901,136.07,135.901,1674060900000,1414
91862,135.9647,135.9047,135.99,136,135.9023,1674060960000,847
74812,135.9897,135.995,136.01,136.03,135.93,1674061020000,973
119859,136.0407,136.01,136.0984,136.102,135.98,1674061080000,1107
173062,136.1328,136.095,136.1559,136.19,136.0701,1674061140000,1246
210134,136.1708,136.1578,136.055,136.2799,136.03,1674061200000,1495
96426,136.056,136.05,136.0589,136.09,136.02,1674061260000,699
106863,136.0457,136.055,136.02,136.135,136,1674061320000,984
103405,135.918,136.015,135.83,136.0212,135.83,1674061380000,1110
212502,135.7363,135.83,135.6272,135.8401,135.61,1674061440000,2046
192094,135.6867,135.625,135.715,135.79,135.59,1674061500000,1649
88902,135.6796,135.71,135.66,135.7299,135.6399,1674061560000,1057
183887,135.5325,135.659,135.502,135.659,135.46,1674061620000,1924
121915,135.5164,135.51,135.52,135.5763,135.46,1674061680000,1023
107808,135.5936,135.5299,135.59,135.65,135.5299,1674061740000,893
73738,135.5704,135.6,135.53,135.61,135.53,1674061800000,762
73195,135.5644,135.53,135.6216,135.63,135.53,1674061860000,845
96947,135.6724,135.62,135.73,135.76,135.57,1674061920000,981
78615,135.7213,135.74,135.7386,135.75,135.7,1674061980000,892
179777,135.8443,135.735,135.93,135.95,135.715,1674062040000,1390
150832,135.8954,135.9399,135.875,135.9399,135.831,1674062100000,1286
178894,135.9515,135.875,136.05,136.09,135.8,1674062160000,1398
154997,136.03,136.0582,135.95,136.125,135.9,1674062220000,1104
114451,135.9108,135.9586,135.96,135.98,135.84,1674062280000,849
94864,135.8245,135.95,135.77,135.97,135.72,1674062340000,790
109766,135.7149,135.765,135.64,135.83,135.64,1674062400000,957
139972,135.6058,135.6499,135.63,135.66,135.54,1674062460000,971
104328,135.7236,135.6237,135.7914,135.835,135.61,1674062520000,861
70820,135.7401,135.8,135.731,135.8,135.68,1674062580000,713
66334,135.7238,135.74,135.7285,135.79,135.66,1674062640000,724
57197,135.6988,135.7227,135.665,135.7899,135.64,1674062700000,670
179428,135.5547,135.66,135.5,135.67,135.44,1674062760000,1830
82598,135.5434,135.5,135.6,135.605,135.495,1674062820000,861
94390,135.5786,135.5901,135.54,135.63,135.53,1674062880000,966
94762,135.6222,135.55,135.583,135.7,135.545,1674062940000,860
90808,135.5432,135.58,135.5716,135.6,135.47,1674063000000,808
72211,135.4919,135.57,135.51,135.57,135.44,1674063060000,781
154049,135.5066,135.505,135.445,135.59,135.42,1674063120000,1527
90023,135.4832,135.445,135.515,135.55,135.4209,1674063180000,740
108001,135.5642,135.51,135.55,135.61,135.51,1674063240000,814
81142,135.6129,135.55,135.64,135.675,135.55,1674063300000,773
63963,135.5948,135.63,135.61,135.6399,135.57,1674063360000,673
143230,135.7382,135.6,135.7799,135.82,135.59,1674063420000,1364
95253,135.7743,135.765,135.77,135.825,135.74,1674063480000,784
50839,135.7437,135.759,135.682,135.7699,135.68,1674063540000,617
68049,135.7104,135.685,135.705,135.74,135.6801,1674063600000,680
57424,135.7077,135.705,135.6501,135.73,135.65,1674063660000,633
94211,135.7389,135.652,135.795,135.7953,135.62,1674063720000,807
55098,135.7174,135.79,135.6899,135.7971,135.66,1674063780000,624
72762,135.6191,135.68,135.6,135.6882,135.58,1674063840000,722
94867,135.6113,135.59,135.595,135.66,135.57,1674063900000,981
80869,135.5993,135.59,135.57,135.64,135.56,1674063960000,675
63005,135.5759,135.575,135.57,135.62,135.56,1674064020000,646
103785,135.6141,135.575,135.64,135.6674,135.56,1674064080000,768
101837,135.6694,135.6385,135.6975,135.7194,135.63,1674064140000,791
92974,135.6961,135.69,135.68,135.745,135.625,1674064200000,959
76771,135.745,135.678,135.74,135.7886,135.678,1674064260000,768
83907,135.6451,135.75,135.605,135.75,135.55,1674064320000,850
61579,135.5919,135.61,135.56,135.645,135.55,1674064380000,642
72516,135.6267,135.57,135.63,135.6799,135.57,1674064440000,648
107299,135.6132,135.64,135.63,135.6599,135.58,1674064500000,733
77690,135.6913,135.63,135.75,135.7699,135.62,1674064560000,843
115631,135.7671,135.7517,135.77,135.81,135.72,1674064620000,1017
61829,135.6908,135.76,135.6385,135.76,135.62,1674064680000,687
49218,135.6536,135.635,135.7,135.7,135.63,1674064740000,669
79288,135.7307,135.7,135.725,135.7701,135.67,1674064800000,841
171843,135.842,135.73,135.9201,135.96,135.71,1674064860000,2085
100508,135.8343,135.94,135.8,135.945,135.75,1674064920000,1322
76762,135.7335,135.79,135.7019,135.795,135.68,1674064980000,933
147177,135.6693,135.712,135.64,135.74,135.61,1674065040000,1311
65338,135.6613,135.65,135.69,135.705,135.6388,1674065100000,632
146537,135.6114,135.685,135.58,135.69,135.5189,1674065160000,1468
120595,135.6463,135.5909,135.56,135.71,135.545,1674065220000,1187
94076,135.5346,135.565,135.54,135.5842,135.49,1674065280000,1185
67436,135.5463,135.555,135.52,135.6,135.5,1674065340000,848
109943,135.5699,135.5101,135.525,135.6325,135.5,1674065400000,1034
101067,135.5608,135.53,135.52,135.65,135.51,1674065460000,951
51055,135.5392,135.53,135.545,135.565,135.52,1674065520000,629
77691,135.4893,135.53,135.4599,135.53,135.44,1674065580000,911
144768,135.4351,135.452,135.45,135.52,135.36,1674065640000,1600
82626,135.4435,135.45,135.425,135.5,135.4,1674065700000,985
86607,135.435,135.425,135.4759,135.4759,135.38,1674065760000,860
55573,135.4641,135.48,135.415,135.52,135.4,1674065820000,762
67853,135.4145,135.415,135.43,135.44,135.4,1674065880000,712
70032,135.4409,135.43,135.42,135.51,135.39,1674065940000,897
101209,135.3952,135.41,135.4686,135.49,135.33,1674066000000,1065
98712,135.4941,135.4668,135.5073,135.57,135.44,1674066060000,917
54512,135.4801,135.5,135.4401,135.52,135.44,1674066120000,583
57635,135.5008,135.444,135.55,135.5589,135.44,1674066180000,518
61353,135.5442,135.5415,135.5,135.59,135.5,1674066240000,578
74880,135.5393,135.5,135.57,135.58,135.47,1674066300000,625
161592,135.6265,135.57,135.67,135.689,135.55,1674066360000,1008
126651,135.6587,135.67,135.6182,135.72,135.59,1674066420000,978
64808,135.7041,135.62,135.7399,135.7596,135.615,1674066480000,675
91120,135.7105,135.72,135.72,135.74,135.68,1674066540000,666
62649,135.6846,135.73,135.67,135.73,135.655,1674066600000,822
73859,135.7257,135.67,135.74,135.77,135.6699,1674066660000,677
72022,135.7371,135.74,135.7164,135.77,135.68,1674066720000,686
70973,135.6971,135.72,135.68,135.744,135.65,1674066780000,645
114826,135.5975,135.68,135.5494,135.69,135.53,1674066840000,938
71985,135.507,135.56,135.51,135.58,135.48,1674066900000,760
58834,135.5156,135.5082,135.478,135.55,135.478,1674066960000,605
78427,135.4721,135.47,135.52,135.54,135.42,1674067020000,948
77172,135.5331,135.52,135.4917,135.58,135.48,1674067080000,686
89800,135.4317,135.495,135.4201,135.4976,135.38,1674067140000,862
78599,135.4714,135.42,135.46,135.51,135.42,1674067200000,706
96898,135.5023,135.46,135.5256,135.54,135.45,1674067260000,692
104929,135.5557,135.53,135.5173,135.63,135.5,1674067320000,917
59360,135.5046,135.52,135.5508,135.5508,135.47,1674067380000,598
140465,135.6257,135.5599,135.685,135.7,135.53,1674067440000,1024
159689,135.7702,135.68,135.8,135.8401,135.66,1674067500000,1253
105650,135.8722,135.8,135.8774,135.905,135.8,1674067560000,825
125583,135.8099,135.875,135.745,135.91,135.7338,1674067620000,1126
67650,135.7472,135.75,135.775,135.81,135.705,1674067680000,697
92145,135.8029,135.77,135.7776,135.845,135.74,1674067740000,663
194152,135.9552,135.7744,136.055,136.055,135.77,1674067800000,1477
164478,136.0415,136.05,136.0311,136.1099,135.95,1674067860000,1285
155714,136.1556,136.035,136.2012,136.2016,136.0301,1674067920000,1299
106111,136.1174,136.2011,136.18,136.2011,136.06,1674067980000,1011
137246,136.1699,136.185,136.1701,136.215,136.1,1674068040000,1052
140228,136.1728,136.18,136.2399,136.2399,136.12,1674068100000,1193
142269,136.1511,136.235,136.06,136.27,136.0501,1674068160000,1084
113398,136.0629,136.0617,136.0354,136.105,136.01,1674068220000,897
68513,136.0274,136.0437,136,136.07,136,1674068280000,722
122489,136.0656,136.016,136.06,136.13,135.97,1674068340000,1000
130390,135.9925,136.07,135.9442,136.085,135.93,1674068400000,941
134424,135.8854,135.94,135.8809,135.945,135.84,1674068460000,990
116048,135.8604,135.885,135.82,135.95,135.78,1674068520000,1086
110933,135.9375,135.8287,135.885,135.95,135.76,1674068580000,813
44528,135.8812,135.89,135.8891,135.91,135.85,1674068640000,582
89826,135.8183,135.8887,135.81,135.925,135.75,1674068700000,911
79455,135.7565,135.8,135.7199,135.81,135.7195,1674068760000,711
79829,135.7067,135.72,135.7225,135.74,135.67,1674068820000,879
86321,135.8276,135.725,135.91,135.9126,135.72,1674068880000,701
85359,135.9192,135.91,135.86,135.9699,135.84,1674068940000,778
86043,135.954,135.865,135.975,136,135.8549,1674069000000,754
54463,135.9763,135.97,135.94,136.0101,135.925,1674069060000,543
47404,135.9083,135.945,135.89,135.945,135.86,1674069120000,550
62403,135.913,135.89,135.965,135.97,135.86,1674069180000,584
57874,135.9324,135.9554,135.9361,135.97,135.9,1674069240000,598
